net.profit...total.assets ,current.assets...short.term.liabilities ,EBIT...total.assets ,X.gross.profit...extraordinary.items...financial.expenses....total.assets ,gross.profit...short.term.liabilities,X.gross.profit...interest....total.assets ,X.gross.profit...depreciation....total.liabilities ,gross.profit...total.assets ,gross.profit..in.3.years....total.assets ,X.net.profit...depreciation....total.liabilities ,current.assets...total.liabilities ,class
0.24393,3.022,0.30041,0.30041,1.5718,0.30041,1.7888,0.30041,0.61788,1.4954,3,0
0.31183,1.7283,0.38742,0.38742,1.1513,0.38742,0.96487,0.38742,0.87433,0.78876,1.3548,0
0.19572,3.8151,0.25929,0.25929,1.4221,0.25929,1.4958,0.25929,0.78905,1.1472,3.8151,0
-0.015672,1.1175,-0.016214,-0.016214,-0.037332,-0.016214,0.056181,-0.016214,0.007648,0.057252,0.95991,0
0.23785,1.6266,0.27152,0.27152,0.65101,0.27152,0.52963,0.27152,0.59523,0.46851,1.2315,0
0.025046,0.72098,0.028193,0.028193,0.067572,0.028193,0.045666,0.028193,0.085267,0.04183,0.36666,0
0.001176,0.13579,0.001176,0.001176,0.000397,0.001176,0.036025,0.001176,-0.77127,0.036025,0.13579,0
-0.025362,1.9487,-0.018635,0.03416,-0.056182,-0.018635,-0.013762,-0.018635,-0.054657,-0.032136,1.7655,0
0.003569,1.1966,0.007148,0.007148,0.010253,0.007148,0.015846,0.007148,0.007148,0.01127,1.0667,0
0.077288,2.0155,0.097704,0.097704,0.33477,0.097704,0.28784,0.097704,0.111,0.24326,1.2846,0
0.002459,0.71045,0.007265,0.007265,0.013141,0.007265,0.085548,0.007265,0.021729,0.077184,0.68358,0
0.037369,0.85052,0.045165,0.081732,0.16329,0.045165,0.19059,0.045165,0.082481,0.17836,0.36904,0
0.006153,7.9882,0.007503,0.007503,0.15703,0.007503,0.86742,0.007503,0.018718,0.83915,7.9882,0
0.094381,2.8713,0.11636,0.11636,0.74287,0.11636,0.73545,0.11636,0.31572,0.62288,2.3039,0
0.27143,1.6905,0.33595,0.33595,1.0438,0.33595,1.4238,0.33595,1.0002,1.2234,1.6905,0
0.17633,2.1884,0.2212,0.2212,0.70728,0.2212,0.75591,0.2212,0.48309,0.62828,1.9467,0
0.050314,1.239,0.050314,0.065407,0.071176,0.050314,6.6062,0.050314,0.18821,6.6062,1.2355,0
0.22987,7.5528,0.27787,0.27787,2.2349,0.27787,1.4819,0.27787,0.45292,1.2476,4.5833,0
0.068146,0.93729,0.079202,0.094667,0.28416,0.079202,0.24781,0.079202,0.23664,0.22252,0.5976,0
0.30577,2.4735,0.37473,0.37687,2.3067,0.37473,1.4675,0.37473,0.91305,1.2197,1.4438,0
0.27476,5.2985,0.3448,0.3448,2.0846,0.3448,2.3771,0.3448,0.3448,1.9536,5.2985,0
0.12826,9.8876,0.15889,0.15889,2.3031,0.15889,2.9533,0.15889,0.30829,2.5223,9.5981,0
0.002601,0.83281,0.005136,0.005136,0.009478,0.005136,0.064398,0.005136,0.042916,0.060854,0.63091,0
0.070415,1.6062,0.092033,0.092033,0.20661,0.092033,0.34435,0.092033,0.33159,0.29582,1.6062,0
-0.049822,1.2597,-0.049822,-0.049822,-0.24427,-0.049822,0.20571,-0.049822,-0.049822,0.20571,0.71845,0
0.06657,2.7415,0.082261,0.085231,0.40409,0.082261,0.72129,0.082261,0.27045,0.64428,2.7394,0
0.092645,1.4524,0.10955,0.1287,0.36147,0.10955,0.16767,0.10955,0.20621,0.14506,0.58867,0
0.17675,22.542,0.20917,0.20917,5.2147,0.20917,5.8414,0.20917,0.3806,5.0332,22.542,0
0.076087,2.2061,0.10932,0.10932,0.42322,0.10932,0.65608,0.10932,0.14279,0.53096,2.1455,0
-0.069638,0.7613,-0.069638,-0.056476,-0.18896,-0.069638,-0.026826,-0.069638,-0.069638,-0.026826,0.7613,0
0.10278,1.3345,0.096746,0.096746,0.26889,0.096746,0.50932,0.096746,0.32358,0.52429,1.1918,0
0.060574,1.0669,0.07518,0.07518,0.10049,0.07518,0.13765,0.07518,0.1003,0.11812,1.0669,0
0.093153,1.1885,0.093153,0.098493,0.1369,0.093153,0.19196,0.093153,0.11116,0.19196,1.1885,0
0.091566,1.0557,0.091566,0.091621,0.22725,0.091566,0.30443,0.091566,0.17264,0.30443,0.61755,0
0.066004,3.691,0.075692,0.075692,1.1605,0.075692,0.27992,0.075692,0.43703,0.25741,0.55946,0
0.055218,1.1059,0.068743,0.079699,0.089791,0.068743,0.11674,0.068743,0.095673,0.099333,1.0896,0
-0.042109,1.1729,-0.040375,-0.040375,-0.07027,-0.040375,-0.019979,-0.040375,0.36349,-0.022501,0.97999,0
0.10488,1.1645,0.13973,0.13973,0.21851,0.13973,0.32307,0.13973,0.37528,0.26882,1.159,0
0.037205,1.0834,0.037205,0.037208,0.041997,0.037205,0.041979,0.037205,0.037205,0.041979,1.083,0
0.38085,1.8736,0.47234,0.47234,0.9972,0.47234,0.8543,0.47234,0.90871,0.69495,1.5457,0
0.20674,2.8488,0.25703,0.26883,0.81772,0.25703,0.86286,0.25703,0.25703,0.71187,2.6884,0
0.10307,0.80268,0.086297,0.086297,0.18159,0.086297,0.22859,0.086297,0.36846,0.25329,0.56166,0
0.11892,2.7921,0.14724,0.16474,0.65922,0.14724,0.63333,0.14724,0.23023,0.5615,1.5817,0
0.056718,1.3687,0.070761,0.070761,0.14788,0.070761,0.20687,0.070761,0.16294,0.18064,1.2232,0
-0.038044,0.50912,-0.072453,-0.072453,-0.073984,-0.072453,0.011274,-0.072453,-0.16172,0.046411,0.50912,0
0.44104,12.6,0.54506,0.54876,7.6921,0.54506,8.2169,0.54506,0.98956,6.749,12.6,0
0.034747,1.5979,0.047888,0.047888,0.10891,0.047888,0.092976,0.047888,0.22727,0.07323,1.0558,0
0.055219,1.3687,0.075295,0.075295,0.21269,0.075295,0.3041,0.075295,0.19512,0.24739,1.3687,0
0.22208,1.1156,0.36726,0.36726,0.48402,0.36726,0.57359,0.36726,0.36726,0.38225,1.1156,0
-0.082032,0.64426,-0.082032,-0.082032,-0.11162,-0.082032,0.007183,-0.082032,-0.3256,0.007183,0.48389,0
0.024613,0.76318,0.026567,0.06523,0.043764,0.026567,0.057551,0.026567,0.037099,0.055138,0.57217,0
0.029143,1.5914,0.038998,0.038998,0.091776,0.038998,0.24951,0.038998,0.48599,0.22675,1.5618,0
0.063374,0.84427,0.080996,0.098169,0.19618,0.080996,0.13233,0.080996,0.15185,0.11059,0.43009,0
0.045136,0.89109,0.056393,0.056393,0.11574,0.056393,0.14824,0.056393,0.18612,0.12872,0.75273,0
0.030428,1.0607,0.042582,0.042582,0.18914,0.042582,0.3407,0.042582,0.088073,0.28896,1.0166,0
0.15775,1.4473,0.19661,0.19661,0.36741,0.19661,0.44354,0.19661,-0.095759,0.3743,1.3801,0
0.003278,1.4487,0.005966,0.005966,0.022163,0.005966,0.12077,0.005966,0.036422,0.11243,1.2091,0
0.06006,1.8251,0.083556,0.093496,0.30369,0.083556,0.2931,0.083556,0.2542,0.23845,1.168,0
0.074028,1.6952,0.084205,0.086516,0.20887,0.084205,0.31913,0.084205,-0.044543,0.30026,1.2671,0
0.18107,2.3732,0.22625,0.22625,0.65534,0.22625,0.63091,0.22625,0.65149,0.5083,2.2235,0
0.18541,5.8777,0.22703,0.26858,1.8225,0.22703,1.1097,0.22703,0.46212,0.9328,3.1129,0
0.10779,1.3314,0.13297,0.13297,0.31278,0.13297,0.42137,0.13297,0.37964,0.36606,1.2436,0
0.13362,1.1456,0.16053,0.17407,0.57417,0.16053,0.52838,0.16053,0.3158,0.44984,0.93463,0
0.29595,1.4225,0.3656,0.368,0.57191,0.3656,0.61476,0.3656,0.3656,0.5058,1.4225,0
0.000338,0.58946,0.004777,0.004777,0.005462,0.004777,0.007686,0.004777,0.004777,0.00261,0.58946,0
0.06868,1.2479,0.075446,0.075446,0.19745,0.075446,0.3232,0.075446,0.14596,0.30997,0.93269,0
0.067743,1.913,0.077711,0.077711,0.22909,0.077711,0.38006,0.077711,0.43206,0.35366,1.7183,0
0.077209,0.62774,0.081895,0.081895,0.15625,0.081895,0.1685,0.081895,0.17187,0.16263,0.41236,0
0.02304,4.7449,0.033675,0.041467,0.2166,0.033675,0.44784,0.033675,0.092056,0.38569,4.3109,0
0.007631,1.2304,0.017689,0.0477,0.023355,0.017689,0.027955,0.017689,-0.053984,0.014777,1.2209,0
0.18866,0.71086,0.18601,0.18601,0.28777,0.18601,0.33983,0.18601,0.27952,0.34378,0.68489,0
0.004632,1.5746,0.004632,0.016649,0.015908,0.004632,0.056708,0.004632,-0.004324,0.056708,0.617,0
0.12874,1.9327,0.16032,0.16032,0.52597,0.16032,0.52976,0.16032,0.34697,0.46094,1.2837,0
0.12266,4.1861,0.12266,0.14413,0.52965,0.12266,1.3516,0.12266,0.41571,1.3516,3.4425,0
0.026845,1.1926,0.03339,0.03339,0.045133,0.03339,0.084142,0.03339,0.03339,0.075399,1.1786,0
0.44563,3.076,0.5509,0.57196,1.9901,0.5509,2.0943,0.5509,0.93823,1.714,3.076,0
0.084554,1.4548,0.084554,0.085505,0.17151,0.084554,3.589,0.084554,0.090664,3.589,1.3918,0
-0.2246,0.25599,-0.2246,-0.14632,-0.20331,-0.2246,-0.15574,-0.2246,-0.35556,-0.15574,0.25537,0
0.017371,1.4548,0.024057,0.050739,0.047786,0.024057,0.10399,0.024057,0.044538,0.091445,1.3745,0
0.084088,1.7713,0.10339,0.104,0.21919,0.10339,0.24974,0.10339,0.18704,0.20883,1.771,0
0.098249,2.2599,0.1255,0.13072,0.44889,0.1255,0.48851,0.1255,0.1255,0.39186,2.2409,0
0.10111,1.1751,0.12725,0.15107,0.22913,0.12725,0.2263,0.12725,0.16472,0.19245,0.84524,0
0.12294,0.82528,0.12294,0.15698,0.2502,0.12294,0.24082,0.12294,0.12294,0.24082,0.5831,0
0.000995,1.5195,0.001847,0.029949,0.005439,0.001847,0.065558,0.001847,0.008281,0.063812,1.0577,0
0.074844,5.2873,0.053912,0.053912,0.31672,0.053912,0.32802,0.053912,-0.087982,0.45099,5.2873,0
0.10982,1.9216,0.13596,0.16287,0.35154,0.13596,0.28445,0.13596,0.23083,0.24294,1.1803,0
0.10927,3.5637,0.13574,0.13574,0.81943,0.13574,1.0824,0.13574,0.35798,0.92257,3.5637,0
0.002427,1.2343,0.003409,0.003409,0.005675,0.003409,0.01006,0.003409,0.1026,0.008698,1.0285,0
0.40699,3.7711,0.40699,0.40906,2.5152,0.40699,2.8759,0.40699,0.40699,2.8759,3.7711,0
0.10761,4.4099,0.13564,0.13564,0.9423,0.13564,1.3724,0.13564,0.17074,1.1848,4.2484,0
0.026811,0.88487,0.039256,0.039256,0.095122,0.039256,0.28007,0.039256,0.21318,0.25967,0.59886,0
-0.098153,3.1352,-0.098153,-0.096657,-0.40218,-0.098153,-0.031353,-0.098153,-0.14093,-0.031353,3.032,0
0.038341,1.8794,0.038341,0.043258,0.16918,0.038341,0.2389,0.038341,0.039891,0.2389,1.1048,0
0.008473,0.81821,0.009319,0.009319,0.015582,0.009319,0.098031,0.009319,0.15106,0.096824,0.69846,0
0.10764,1.2173,0.13303,0.13303,0.1736,0.13303,0.18586,0.13303,0.18872,0.1529,1.211,0
0.2069,2.5985,0.25476,0.25476,0.9611,0.25476,1.2275,0.25476,0.54496,1.0469,2.5985,0
0.13126,14.857,0.13938,0.13938,3.26,0.13938,4.9915,0.13938,-1.1208,4.8017,14.857,0
0.32124,2.2557,0.39751,0.40069,1.8698,0.39751,1.7113,0.39751,0.78868,1.3982,1.969,0
0.002226,0.39541,0.001468,0.021147,0.003347,0.001468,0.06656,0.001468,0.000311,0.067896,0.30576,0
-0.073787,1.2971,-0.073787,-0.073787,-0.2884,-0.073787,-0.017714,-0.073787,-0.31181,-0.017714,0.61613,0
0.14603,3.7839,0.18104,0.18104,0.75616,0.18104,0.89295,0.18104,0.49991,0.7467,3.7839,0
0.05395,1.036,0.056604,0.10348,0.23022,0.056604,0.39054,0.056604,0.021332,0.38446,0.58378,0
0.023052,1.6966,0.031505,0.031505,0.088428,0.031505,0.23365,0.031505,0.060686,0.20993,1.6966,0
0.050511,1.0993,0.07285,0.082849,0.1418,0.07285,0.18705,0.07285,0.24941,0.1485,0.97438,0
0.31345,2.0279,0.31399,0.31399,1.4526,0.31399,0.73363,0.31399,0.75703,0.73249,0.93593,0
-0.21612,0.84679,-0.21612,-0.21577,-0.1835,-0.21612,-0.17938,-0.21612,-0.21612,-0.17938,0.84679,0
-0.17288,0.94941,-0.18599,-0.17688,-0.31504,-0.18599,-0.18835,-0.18599,0.11824,-0.16716,0.90589,0
0.34484,0.90533,0.34484,0.34484,0.56154,0.34484,0.57036,0.34484,0.34484,0.57036,0.87986,0
-0.005991,2.593,0.001659,0.074743,0.005501,0.001659,0.12553,0.001659,0.001659,0.10016,2.593,0
0.05595,1.1859,0.066043,0.066043,0.14523,0.066043,0.12906,0.066043,0.13389,0.11393,0.80815,0
0.17378,6.3259,0.21753,0.21753,2.3962,0.21753,3.1413,0.21753,0.59782,2.6593,6.3259,0
0.054416,4.2783,0.011994,0.011994,0.36796,0.011994,0.40664,0.011994,0.053482,1.708,4.2783,0
0.002155,29.467,0.003566,0.003566,0.11206,0.003566,0.1541,0.003566,0.003566,0.10977,29.467,0
0.076959,1.0693,0.097641,0.10586,0.16301,0.097641,0.23792,0.097641,0.16657,0.20392,1.0529,0
0.10269,1.0999,0.1176,0.14034,0.32456,0.1176,0.43927,0.1176,0.22045,0.39811,1.0999,0
0.043692,3.6715,0.059387,0.059387,0.44759,0.059387,0.9588,0.059387,0.13415,0.86422,2.9353,0
0.089256,1.9064,0.089256,0.096201,0.22781,0.089256,9.3816,0.089256,0.28778,9.3816,1.9064,0
0.23727,1.3631,0.30137,0.38009,0.41079,0.30137,0.41079,0.30137,0.67858,0.32343,1.3631,0
0.23727,1.3631,0.30137,0.38009,0.41079,0.30137,0.41079,0.30137,0.30137,0.32343,1.3631,0
0.11286,1.5968,0.11286,0.18755,0.19796,0.11286,0.21834,0.11286,0.26805,0.21834,1.5968,0
0.32007,4.1326,0.40076,0.40077,2.3489,0.40076,2.5836,0.40076,0.40076,2.1106,4.1326,0
0,0.5809,0.023246,0.048943,0.044575,0.023246,0.080246,0.023246,0.11589,0.053117,0.35354,0
0.076499,0.62057,0.088657,0.088657,0.14967,0.088657,0.18993,0.088657,0.083782,0.17124,0.5652,0
0.026337,1.2843,0.038129,0.060095,0.12776,0.038129,0.13676,0.038129,0.21847,0.11599,0.67505,0
0.27597,2.8909,0.40143,0.40143,1.7704,0.40143,1.7792,0.40143,0.63986,1.2626,2.6991,0
0.000963,1.4851,0.00607,0.00607,0.021246,0.00607,0.064148,0.00607,0.044725,0.052793,0.94345,0
0.02293,1.3615,0.02293,0.037121,0.074903,0.02293,0.069001,0.02293,-0.03997,0.069001,0.82975,0
0.16852,1.821,0.16852,0.18121,0.55018,0.16852,0.64069,0.16852,0.25358,0.64069,1.4808,0
0.2697,2.1605,0.2697,0.2697,1.0596,0.2697,0.85636,0.2697,0.58907,0.85636,1.5137,0
0.12715,2.2211,0.15915,0.15915,0.41958,0.15915,0.44698,0.15915,0.4354,0.36262,2.2211,0
0.14151,0.48503,0.14151,0.14354,0.27614,0.14151,0.29604,0.14151,0.24759,0.29604,0.45878,0
0.050258,0.80481,0.053476,0.053476,0.060891,0.053476,0.10549,0.053476,-0.020043,0.10183,0.80481,0
0.22943,1.5033,0.28783,0.303,0.73607,0.28783,0.86527,0.28783,0.42663,0.71632,1.4993,0
0.13873,1.2562,0.13873,0.16028,0.32181,0.13873,0.21282,0.13873,0.13873,0.21282,0.83076,0
0.054289,3.0728,0.069036,0.11794,0.31456,0.069036,0.42563,0.069036,0.12384,0.35896,3.0489,0
0.089414,1.3328,0.11266,0.14478,0.20463,0.11266,0.21448,0.11266,0.23782,0.17909,1.1175,0
0.038013,1.5489,0.050146,0.050155,0.092617,0.050146,0.1231,0.050146,0.050146,0.10976,0.92253,0
0.070791,1.496,0.089941,0.12803,0.2371,0.089941,0.22391,0.089941,0.53029,0.19087,0.97939,0
0.38348,1.7797,0.4787,0.4922,1.3013,0.4787,1.3845,0.4787,0.4787,1.1283,1.7619,0
0.063438,1.3906,0.078877,0.089264,0.293,0.078877,0.38802,0.078877,0.13489,0.34628,1.0122,0
0.08762,1.2455,0.10937,0.11648,0.15342,0.10937,0.20395,0.10937,0.18114,0.17461,1.1977,0
0.17028,1.8803,0.17028,0.18704,0.5398,0.17028,0.34613,0.17028,0.40719,0.34613,1.2057,0
0.22715,2.7056,0.28508,0.28891,1.2104,0.28508,1.0506,0.28508,0.28508,0.85797,2.1184,0
0.12501,1.5102,0.12402,0.17672,0.37107,0.12402,0.35942,0.12402,0.15591,0.36173,1.184,0
0.014382,1.5387,0.02109,0.051891,0.055329,0.02109,0.21665,0.02109,0.02109,0.20431,1.0791,0
0.046273,0.8559,0.059075,0.087878,0.28112,0.059075,0.27958,0.059075,0.07538,0.24899,0.42984,0
0.005781,1.6642,0.01005,0.017867,0.038004,0.01005,0.58313,0.01005,0.01005,0.56862,1.4951,0
0.34759,4.1371,0.43601,0.44185,1.8962,0.43601,1.9253,0.43601,0.72093,1.5408,4.1371,0
0.13821,2.2435,0.17551,0.28455,0.67897,0.17551,0.57652,0.17551,0.17551,0.48254,1.4614,0
0.05201,8.1853,0.065577,0.065693,0.90833,0.065577,1.9596,0.065577,0.065577,1.7717,8.1853,0
0.43833,5.6974,0.54073,0.55264,7.5937,0.54073,6.6444,0.54073,0.54073,5.664,3.8841,0
0.13673,1.7175,0.13673,0.14961,0.25513,0.13673,0.25148,0.13673,0.13673,0.25148,1.693,0
0.036606,1.2898,0.047106,0.061359,0.11689,0.047106,0.13362,0.047106,0.047106,0.11844,0.75136,0
0.075211,1.7776,0.098184,0.14384,0.24483,0.098184,0.25637,0.098184,0.26503,0.19918,1.7746,0
0.014954,0.84522,0.021337,0.03702,0.043249,0.021337,0.23793,0.021337,0.036681,0.22823,0.63372,0
0.054289,3.0728,0.069036,0.11794,0.31456,0.069036,0.42563,0.069036,0.12384,0.35896,3.0489,0
0.05387,0.75763,0.05387,0.078781,0.091399,0.05387,0.073521,0.05387,0.05387,0.073521,0.60944,0
0.2395,3.5863,0.30155,0.30802,2.4532,0.30155,0.63756,0.30155,0.49245,0.5134,0.88211,0
0.23529,0.98073,0.28945,0.29354,1.1784,0.28945,0.84137,0.28945,0.61975,0.71176,0.57648,0
0.16456,2.3302,0.16456,0.16962,0.74794,0.16456,0.62298,0.16456,0.16456,0.62298,1.8774,0
0.11618,1.8319,0.11618,0.11988,0.24339,0.11618,0.24248,0.11618,0.17322,0.24248,1.8251,0
0.12408,1.1694,0.15328,0.18454,0.18284,0.15328,0.1903,0.15328,0.23094,0.15547,1.1694,0
0.20615,2.0316,0.26162,0.31408,1.2019,0.26162,1.1759,0.26162,0.51906,0.95303,1.7766,0
0.047948,1.1435,0.060088,0.11888,0.12032,0.060088,0.17479,0.060088,0.060088,0.15899,0.74331,0
0.053766,1.3729,0.058067,0.087522,0.1467,0.058067,0.27418,0.058067,0.058067,0.2658,1.0588,0
0.22027,2.1481,0.27216,0.27985,0.7291,0.27216,0.771,0.27216,0.27216,0.63199,2.1481,0
0.20997,1.3148,0.26643,0.29119,0.47728,0.26643,0.47453,0.26643,0.26643,0.38193,1.2038,0
0.037301,1.3804,0.05028,0.088002,0.10304,0.05028,0.15488,0.05028,0.05028,0.13313,1.1287,0
0.0365,1.3271,0.04538,0.050133,0.060419,0.04538,0.062988,0.04538,0.04538,0.051344,1.307,0
0.14826,2.1146,0.18805,0.21117,0.42335,0.18805,0.46687,0.18805,0.3899,0.38162,2.0123,0
0.1214,2.6076,0.15221,0.16091,0.77599,0.15221,1.4638,0.15221,0.32171,1.3111,2.5349,0
0.18849,2.0493,0.23266,0.23266,0.49803,0.23266,0.56051,0.23266,0.23266,0.46599,2.0488,0
0.3223,1.2549,0.39726,0.4073,0.75372,0.39726,0.82179,0.39726,0.39726,0.68108,1.2415,0
0.077878,5.2895,0.099977,0.1083,0.9822,0.099977,0.71869,0.099977,0.21218,0.5942,3.0329,0
0.45402,2.9832,0.56704,0.56981,1.8583,0.56704,1.8885,0.56704,0.56704,1.5181,2.9832,0
0.033616,1.6213,0.042874,0.049332,0.097693,0.042874,0.17725,0.042874,0.042874,0.15616,1.6213,0
0.29665,1.7051,0.29665,0.29665,0.87715,0.29665,0.81416,0.29665,0.29665,0.81416,1.5827,0
0.03504,1.9768,0.043947,0.048611,0.20471,0.043947,0.21798,0.043947,0.095857,0.19548,1.0718,0
0.18932,1.3553,0.23464,0.26662,0.99936,0.23464,1.1987,0.23464,0.23464,1.0057,1.3553,0
0.20472,1.7518,0.25802,0.2785,0.85781,0.25802,0.6605,0.25802,0.25802,0.53085,1.2818,0
0.47546,2.7794,0.58931,0.59221,2.1647,0.58931,2.2971,0.58931,0.90346,1.8789,2.7794,0
0.07907,1.6066,0.10015,0.10923,0.46647,0.10015,0.52883,0.10015,0.10015,0.47425,0.89322,0
0.14686,2.1155,0.18365,0.1867,0.68774,0.18365,0.85259,0.18365,0.51056,0.72503,1.9587,0
0.12092,1.8159,0.15131,0.17432,0.70021,0.15131,0.45351,0.15131,0.21671,0.37382,1.0291,0
0.11534,3.6508,0.14473,0.16525,0.97321,0.14473,1.2231,0.14473,0.25682,1.076,2.7183,0
0.099625,1.6166,0.099625,0.10012,0.25458,0.099625,0.19193,0.099625,0.21442,0.19193,1.2188,0
0.27817,2.6297,0.34453,0.34814,1.0048,0.34453,1.0412,0.34453,0.34453,0.8501,2.5967,0
0.13961,4.816,0.17244,0.1955,1.103,0.17244,1.0369,0.17244,0.32961,0.85913,4.0768,0
0.027269,3.7935,0.042857,0.10046,0.19535,0.042857,0.45053,0.042857,0.15139,0.3874,3.371,0
0.076765,1.4449,0.097638,0.097639,0.25622,0.097638,0.21111,0.097638,0.097638,0.17662,0.90973,0
0.030372,1.095,0.038522,0.041252,0.044795,0.038522,0.062837,0.038522,0.038522,0.053518,1.0768,1
0.032686,1.0504,0.041231,0.054047,0.10351,0.041231,0.069656,0.041231,0.041231,0.059333,0.50552,1
0.64989,5.9002,0.81527,0.81527,8.2581,0.81527,8.3819,0.81527,0.81527,6.7067,5.9002,1
0.009294,1.1433,0.010984,0.12421,0.020144,0.010984,0.025561,0.010984,0.010984,0.023412,0.79299,1
0.18957,1.2278,0.2399,0.27432,0.42409,0.2399,0.48696,0.2399,0.2399,0.4004,1.1946,1
-0.073233,0.78214,-0.073233,-0.00407,-0.10843,-0.073233,-0.055971,-0.073233,-0.073233,-0.055971,0.69535,1
-0.009726,1.287,-0.009726,0.009869,-0.039578,-0.009726,-0.02172,-0.009726,-0.009726,-0.02172,0.70632,1
0.17651,0.69972,0.17651,0.2134,0.25816,0.17651,0.30678,0.17651,0.35269,0.30678,0.60991,1
-0.1598,1.6338,-0.1598,-0.15038,-0.37528,-0.1598,-0.2461,-0.1598,-0.1598,-0.2461,1.4282,1
0.044743,1.5062,0.11855,0.2286,0.17856,0.11855,0.14525,0.11855,0.11855,0.054821,1.2253,1
0.013528,0.9265,0.017922,0.050896,0.039059,0.017922,0.13836,0.017922,0.017922,0.13295,0.52266,1
0.13858,1.6583,0.17252,0.2082,0.29977,0.17252,0.28107,0.17252,0.17252,0.22708,1.5183,1
-0.063838,1.3475,-0.073529,-0.051758,-0.14406,-0.073529,-0.094784,-0.073529,-0.073529,-0.075796,1.3475,1
0.059415,57.661,0.078008,0.082849,6.7903,0.078008,20.226,0.078008,0.078008,18.607,57.661,1
0.010294,1.13,0.01397,0.040376,0.02619,0.01397,0.023782,0.01397,0.01397,0.017525,1.0261,1
-0.14212,0.93594,-0.15666,-0.12766,-0.23528,-0.15666,-0.16117,-0.15666,-0.15655,-0.14233,0.80737,1
0.029722,1.3938,0.038281,0.05909,0.093834,0.038281,0.097105,0.038281,0.09117,0.086029,0.73584,1
0.56182,3.6175,0.70624,0.74089,2.9765,0.70624,3.0639,0.70624,1.5356,2.4552,3.6175,1
-1.1258,0.72005,-1.1258,-0.042693,-1.745,-1.1258,-1.5187,-1.1258,-1.8025,-1.5187,0.63845,1
0.021227,1.1071,0.033741,0.068879,0.089207,0.033741,0.22182,0.033741,0.085943,0.18873,1.1071,1
0.023079,1.2071,0.032036,0.058574,0.062406,0.032036,0.094212,0.032036,0.067075,0.078186,1.1087,1
0.17239,0.92735,0.1931,0.20446,0.40797,0.1931,0.43291,0.1931,0.1931,0.39882,0.7223,1
0.007599,1.0968,0.009503,0.030144,0.094027,0.009503,0.025745,0.009503,0.014633,0.022685,0.17809,1
0.061977,2.1786,0.067841,0.10871,0.22929,0.067841,0.3351,0.067841,0.081531,0.31749,1.9355,1
-0.044259,1.1294,-0.044259,-0.007541,-0.069754,-0.044259,-0.010438,-0.044259,-0.044259,-0.010438,1.0903,1
-0.16718,0.33315,-0.16362,-0.13756,-0.30261,-0.16362,-0.1069,-0.16362,-0.16362,-0.11343,0.33013,1
0.070445,1.9031,0.072949,0.082775,0.16585,0.072949,0.21645,0.072949,0.072949,0.2131,1.1181,1
0.02687,1.2174,0.039905,0.058087,0.066371,0.039905,0.11333,0.039905,0.039905,0.091651,1.2174,1
0.013765,1.5093,0.018367,0.037739,0.043111,0.018367,0.050521,0.018367,0.018367,0.044323,0.86615,1
0.018169,1.0658,0.029063,0.029063,0.045179,0.029063,0.066841,0.029063,0.029063,0.055022,0.74382,1
0.020089,0.92229,0.028733,0.028733,0.053243,0.028733,0.080249,0.028733,0.028733,0.071323,0.51392,1
0.008592,0.98207,0.016306,0.016306,0.060703,0.016306,0.18105,0.016306,0.016306,0.15389,0.92906,1
-0.075637,2.3592,-0.075682,-0.052094,-0.41092,-0.075682,0.46092,-0.075682,-0.17379,0.46114,2.1958,1
0.012725,0.44879,0.014975,0.022303,0.01889,0.014975,0.041397,0.014975,0.014975,0.038977,0.38282,1
0.20613,0.58331,0.20613,0.20613,0.15292,0.20613,0.17429,0.20613,0.20613,0.17429,0.58331,1
0.014785,17.101,0.019145,0.019145,0.52337,0.019145,1.7645,0.019145,0.019145,1.6453,17.101,1
0.007087,1.2257,0.007087,0.007087,0.015395,0.007087,0.12417,0.007087,0.007087,0.12417,1.162,1
0.013828,1.0302,0.020344,0.020344,0.021427,0.020344,0.027096,0.020344,0.020344,0.020233,1.0302,1
-0.000338,1.282,0.000608,0.032405,0.001036,0.000608,0.093691,0.000608,0.000608,0.092126,1.2454,1
-0.045295,0.88365,-0.039774,-0.028528,-0.039936,-0.039774,-0.015416,-0.039774,-0.039774,-0.020286,0.77619,1
0.11983,1.5356,0.22442,0.24426,0.3502,0.22442,0.34011,0.22442,0.22442,0.18789,1.4321,1
1.1388,1.6908,1.1629,1.1629,2.0464,1.1629,2.3355,1.1629,1.1629,2.2931,1.6908,1
0.27573,4.5817,0.37817,0.40696,2.0326,0.37817,0.77636,0.37817,0.37817,0.59041,1.5473,1
0.034849,1.1306,0.043024,0.056047,0.077069,0.043024,0.12542,0.043024,0.043024,0.11664,0.67838,1
0.36121,1.5952,0.60305,0.60528,1.0189,0.60305,0.96829,0.60305,0.60305,0.58408,1.5,1
0.00024,0.99217,0.00024,0.00024,0.00038,0.00024,0.079849,0.00024,0.00024,0.079849,0.99217,1
-0.064572,0.64666,-0.064572,-0.064572,-0.39412,-0.064572,-0.084355,-0.064572,-0.064572,-0.084355,0.3277,1
0.20684,1.5814,0.24947,0.24947,1.0328,0.24947,0.81011,0.24947,0.24947,0.70245,0.96466,1
0.11176,9.343,0.14259,0.14259,1.4966,0.14259,1.7601,0.14259,0.14259,1.4702,8.3705,1
0.10315,0.89462,0.14686,0.14686,0.39728,0.14686,0.42653,0.14686,0.14686,0.33104,0.72253,1
